,H0_standard_dz_0_003,standard_dz_0_003,H0_standard_dz_0_03,standard_dz_0_03,H0_corrected_dz_0_003,corrected_dz_0_003,H0_corrected_dz_0_03,corrected_dz_0_03,H0_perfz,perfz
227,64.54454454454455,2.0191940833381113e-100,64.54454454454455,3.4209830455711246e-62,67.27227227227228,2.0938747226427087e-15,64.54454454454455,0.0005803052163746495,67.27227227227228,1.0820460761239394e-24
228,64.56456456456456,1.1275653942130497e-99,64.56456456456456,6.674625620151531e-62,67.28228228228228,2.77726696553278e-15,64.56456456456456,0.000602663001004034,67.28228228228228,1.65983725743886e-24
229,64.58458458458459,6.255899994283826e-99,64.58458458458459,1.2985104238333649e-61,67.29229229229229,3.6782372970399455e-15,64.58458458458459,0.0006257898154463651,67.29229229229229,2.5419576576607566e-24
230,64.6046046046046,3.448437668980283e-98,64.6046046046046,2.5189040231011357e-61,67.30230230230231,4.864279697858212e-15,64.6046046046046,0.0006497083755850941,67.30230230230231,3.8864596674170226e-24
231,64.62462462462463,1.8885984372087946e-97,64.62462462462463,4.8722610986783376e-61,67.31231231231232,6.423260510005716e-15,64.62462462462463,0.0006744419282435027,67.31231231231232,5.932299492827466e-24
232,64.64464464464464,1.0276415909608239e-96,64.64464464464464,9.397391850890022e-61,67.32232232232232,8.46939289249385e-15,64.64464464464464,0.0007000142587085964,67.32232232232232,9.040137213513396e-24
233,64.66466466466467,5.555570456786461e-96,64.66466466466467,1.8073699454630224e-60,67.33233233233233,1.1150910733281654e-14,64.66466466466467,0.0007264496981897569,67.33233233233233,1.3753398533797515e-23
234,64.68468468468468,2.984013101817436e-95,64.68468468468468,3.466209377320992e-60,67.34234234234235,1.4659910026174138e-14,64.68468468468468,0.0007537731312146791,67.34234234234235,2.0889501927465257e-23
235,64.70470470470471,1.5924214149062228e-94,64.70470470470471,6.628810720239824e-60,67.35235235235236,1.924495022744463e-14,64.70470470470471,0.0007820100029481638,67.35235235235236,3.167591690462337e-23
236,64.72472472472472,8.443075052091405e-94,64.72472472472472,1.2641383201646255e-59,67.36236236236236,2.522716453073279e-14,64.72472472472472,0.0008111863264282924,67.36236236236236,4.795273230945952e-23
237,64.74474474474475,4.447631383493742e-93,64.74474474474475,2.404012839815318e-59,67.37237237237237,3.302082420227927e-14,64.74474474474475,0.0008413286897050484,67.37237237237237,7.24737234749287e-23
238,64.76476476476476,2.3277833480280522e-92,64.76476476476476,4.558975153167016e-59,67.38238238238239,4.315954781710707e-14,64.76476476476476,0.0008724642629015675,67.38238238238239,1.0935303611478312e-22
239,64.78478478478479,1.2104367536026201e-91,64.78478478478479,8.621661398933279e-59,67.3923923923924,5.632965341742766e-14,64.78478478478479,0.0009046208051398767,67.3923923923924,1.647267655681301e-22
240,64.8048048048048,6.253563443399579e-91,64.8048048048048,1.625971862720262e-58,67.4024024024024,7.341253504104449e-14,64.8048048048048,0.0009378266713783572,67.4024024024024,2.4773111200068327e-22
241,64.82482482482483,3.2099559348981752e-90,64.82482482482483,3.058006732320294e-58,67.41241241241241,9.553842289156213e-14,64.82482482482483,0.0009721108191117106,67.41241241241241,3.719460826257932e-22
242,64.84484484484484,1.637030506304784e-89,64.84484484484484,5.735512230788865e-58,67.42242242242243,1.2415448092927293e-13,64.84484484484484,0.0010075028149465726,67.42242242242243,5.575226072379652e-22
243,64.86486486486487,8.294702336923971e-89,64.86486486486487,1.0728014453519549e-57,67.43243243243244,1.6111093415673172e-13,64.86486486486487,0.0010440328410318486,67.43243243243244,8.343111218164525e-22
244,64.88488488488488,4.175719415323984e-88,64.88488488488488,2.0011740040509502e-57,67.44244244244244,2.087698337612435e-13,64.88488488488488,0.0010817317013475135,67.44244244244244,1.246455106498224e-21
245,64.90490490490491,2.0885670487272835e-87,64.90490490490491,3.722834290894737e-57,67.45245245245245,2.7014220237178537e-13,64.90490490490491,0.001120630827832042,67.45245245245245,1.859123786758096e-21
246,64.92492492492492,1.0378922860188472e-86,64.92492492492492,6.907022760195025e-57,67.46246246246247,3.4906070372369916e-13,64.92492492492492,0.0011607622863423436,67.46246246246247,2.768362977990252e-21
247,64.94494494494495,5.124400149489568e-86,64.94494494494495,1.2780309366442634e-56,67.47247247247248,4.5039671158642925e-13,64.94494494494495,0.0012021587824370885,67.47247247247248,4.1154830483361765e-21
248,64.96496496496496,2.513742655014559e-85,64.96496496496496,2.358468632474725e-56,67.48248248248248,5.80332785490726e-13,64.96496496496496,0.0012448536669939804,67.48248248248248,6.108037033791132e-21
249,64.98498498498499,1.2251401201196748e-84,64.98498498498499,4.340722790717526e-56,67.49249249249249,7.467041848918389e-13,64.98498498498499,0.0012888809415860219,67.49249249249249,9.050353993986619e-21
250,65.005005005005,5.932503693910034e-84,65.005005005005,7.967868347406339e-56,67.50250250250251,9.594262771165433e-13,65.005005005005,0.0013342752637238659,67.50250250250251,1.3387902238682124e-20
251,65.02502502502503,2.8541560872413057e-83,65.02502502502503,1.4587313983540447e-55,67.51251251251252,1.2310286485706382e-12,65.02502502502503,0.0013810719518133313,67.51251251251252,1.977163388391529e-20
252,65.04504504504504,1.3642847040265908e-82,65.04504504504504,2.663584742299224e-55,67.52252252252252,1.5773215711712195e-12,65.04504504504504,0.001429306989935433,67.52252252252252,2.9151147146664543e-20
253,65.06506506506507,6.479179727200097e-82,65.06506506506507,4.850881051229591e-55,67.53253253253253,2.018226397187929e-12,65.06506506506507,0.001479017032388356,67.53253253253253,4.290933679199471e-20
254,65.08508508508508,3.0571933852841816e-81,65.08508508508508,8.811352089327467e-55,67.54254254254255,2.5788086847974075e-12,65.08508508508508,0.0015302394079613729,67.54254254254255,6.305666793996237e-20
255,65.10510510510511,1.43322311025572e-80,65.10510510510511,1.5963833972902309e-54,67.55255255255256,3.290561668751904e-12,65.10510510510511,0.0015830121239854371,67.55255255255256,9.251098339563398e-20
256,65.12512512512512,6.6756389594330896e-80,65.12512512512512,2.88475842558514e-54,67.56256256256256,4.192998416139015e-12,65.12512512512512,0.0016373738701061951,67.56256256256256,1.3549979608803592e-19
257,65.14514514514515,3.0893005787346114e-79,65.14514514514515,5.1995310243555014e-54,67.57257257257257,5.335624041228544e-12,65.14514514514515,0.001693364021777645,67.57257257257257,1.98137669612554e-19
258,65.16516516516516,1.4204171854565792e-78,65.16516516516516,9.347731659036403e-54,67.58258258258259,6.780375169086623e-12,65.16516516516516,0.0017510226434890995,67.58258258258259,2.8925343523573614e-19
259,65.18518518518519,6.488737986309594e-78,65.18518518518519,1.676256571428383e-53,67.5925925925926,8.604632998869387e-12,65.18518518518519,0.001810390491689439,67.5925925925926,4.2157326976570057e-19
260,65.2052052052052,2.9450540178301105e-77,65.2052052052052,2.9982772380211666e-53,67.6026026026026,1.090493949759739e-11,65.2052052052052,0.0018715090174001635,67.6026026026026,6.134097486603264e-19
261,65.22522522522523,1.3280521825125875e-76,65.22522522522523,5.349398524061159e-53,67.61261261261261,1.3801574253204276e-11,65.22522522522523,0.0019344203685146544,67.61261261261261,8.910690278484454e-19
262,65.24524524524524,5.95012381326626e-76,65.24524524524524,9.520172427053037e-53,67.62262262262263,1.74441832835682e-11,65.24524524524524,0.0019991673918038425,67.62262262262263,1.2922754418356163e-18
263,65.26526526526527,2.648658666221773e-75,65.26526526526527,1.690036884588777e-52,67.63263263263264,2.2018691762404434e-11,65.26526526526527,0.0020657936345320144,67.63263263263264,1.871034959370221e-18
264,65.28528528528528,1.1714270661277642e-74,65.28528528528528,2.9927046779681157e-52,67.64264264264264,2.7755781519498273e-11,65.28528528528528,0.0021343433457573337,67.64264264264264,2.704529868596334e-18
265,65.30530530530531,5.14747117841276e-74,65.30530530530531,5.28631020873745e-52,67.65265265265265,3.494127287985889e-11,65.30530530530531,0.0022048614773026508,67.65265265265265,3.902875804606512e-18
266,65.32532532532532,2.2473056445092523e-73,65.32532532532532,9.3146665147444e-52,67.66266266266267,4.3928820787338225e-11,65.32532532532532,0.0022773936842863034,67.66266266266267,5.622905065659761e-18
267,65.34534534534535,9.748101708049771e-73,65.34534534534535,1.6372410757672942e-51,67.67267267267268,5.515541940883741e-11,65.34534534534535,0.002351986325347993,67.67267267267268,8.087603310610543e-18
268,65.36536536536536,4.2011461663684435e-72,65.36536536536536,2.8707367410155366e-51,67.68268268268268,6.916031011982839e-11,65.36536536536536,0.002428686462433815,67.68268268268268,1.1613470010239838e-17
269,65.38538538538539,1.79889370965835e-71,65.38538538538539,5.021278008126991e-51,67.69269269269269,8.660800796324327e-11,65.38538538538539,0.0025075418602461246,67.69269269269269,1.6648964833173974e-17
270,65.4054054054054,7.653028428465609e-71,65.4054054054054,8.76153234580444e-51,67.70270270270271,1.0831630491508996e-10,65.4054054054054,0.002588600985186937,67.70270270270271,2.382843619184805e-17
271,65.42542542542543,3.234829557976985e-70,65.42542542542543,1.5250900898712707e-50,67.71271271271272,1.352902787439844e-10,65.42542542542543,0.0026719130039825107,67.71271271271272,3.4047632596895995e-17
272,65.44544544544544,1.3585007186169317e-69,65.44544544544544,2.648288376130211e-50,67.72272272272272,1.6876353879696622e-10,65.44544544544544,0.002757527781792939,67.72272272272272,4.856924715418939e-17
273,65.46546546546547,5.668378948835878e-69,65.46546546546547,4.587690373361215e-50,67.73273273273273,2.1024818036110196e-10,65.46546546546547,0.0028454958799798333,67.73273273273273,6.917017869488897e-17
274,65.48548548548548,2.349895532616284e-68,65.48548548548548,7.928420351598306e-50,67.74274274274275,2.615952039696948e-10,65.48548548548548,0.00293586855329254,67.74274274274275,9.834663347885288e-17
275,65.50550550550551,9.678967927682109e-68,65.50550550550551,1.3669343635095266e-49,67.75275275275276,3.250674928535643e-10,65.50550550550551,0.0030286977467359993,67.75275275275276,1.3959927849757974e-16
276,65.52552552552552,3.9609604212544044e-67,65.52552552552552,2.351157655520181e-49,67.76276276276276,4.034278396318278e-10,65.52552552552552,0.0031240360918444615,67.76276276276276,1.978289860099574e-16
277,65.54554554554555,1.610508617000716e-66,65.54554554554555,4.0345360195710226e-49,67.77277277277277,5.000449826819138e-10,65.54554554554555,0.003221936902568847,67.77277277277277,2.7988508299453236e-16
278,65.56556556556556,6.506041687972506e-66,65.56556556556556,6.906974396978408e-49,67.78278278278279,6.190211654362141e-10,65.56556556556556,0.0033224541706113634,67.78278278278279,3.95323522906864e-16
279,65.58558558558559,2.6113315178701146e-65,65.58558558558559,1.1796933593250721e-48,67.7927927927928,7.653453820296025e-10,65.58558558558559,0.003425642560290416,67.7927927927928,5.574534898681076e-16
280,65.6056056056056,1.0413547453812955e-64,65.6056056056056,2.010213046394277e-48,67.8028028028028,9.450772362889602e-10,65.6056056056056,0.0035315574028906742,67.8028028028028,7.847795875474209e-16
281,65.62562562562563,4.1259793726613835e-64,65.62562562562563,3.417521980151104e-48,67.81281281281281,1.1655672364514085e-09,65.62562562562563,0.0036402546904939835,67.81281281281281,1.1029855846491523e-15
282,65.64564564564564,1.624228803259321e-63,65.64564564564564,5.796707988440297e-48,67.82282282282283,1.435720396540687e-09,65.64564564564564,0.0037517910692830402,67.82282282282283,1.5476582023464481e-15
283,65.66566566566567,6.352714056703158e-63,65.66566566566567,9.809728692569968e-48,67.83283283283284,1.7663112412649256e-09,65.66566566566567,0.003866223832298691,67.83283283283284,2.168020331169733e-15
284,65.68568568568568,2.4686725801620417e-62,65.68568568568568,1.6563137711458492e-47,67.84284284284284,2.170359742699131e-09,65.68568568568568,0.003983610911679676,67.84284284284284,3.0320386121626414e-15
285,65.70570570570571,9.531470455240396e-62,65.70570570570571,2.7902482051947476e-47,67.85285285285285,2.6635793857220688e-09,65.70570570570571,0.0041040108703167,67.85285285285285,4.233398829274324e-15
286,65.72572572572572,3.656357793701883e-61,65.72572572572572,4.689885319369921e-47,67.86286286286287,3.2649105018203398e-09,65.72572572572572,0.004227482892951632,67.86286286286287,5.901015078985183e-15
287,65.74574574574575,1.393573816748073e-60,65.74574574574575,7.865119225870981e-47,67.87287287287288,3.9971542688943716e-09,65.74574574574575,0.004354086776737318,67.87287287287288,8.211969832668899e-15
288,65.76576576576576,5.277204449725584e-60,65.76576576576576,1.3160628425056528e-46,67.88288288288288,4.887725395654126e-09,65.76576576576576,0.004483882921166609,67.88288288288288,1.1409091117002256e-14
289,65.78578578578579,1.9855034889017817e-59,65.78578578578579,2.197256158663434e-46,67.89289289289289,5.96954454676561e-09,65.78578578578579,0.004616932317479115,67.89289289289289,1.582478560263279e-14
290,65.8058058058058,7.422160186966629e-59,65.8058058058058,3.6603448455781426e-46,67.90290290290291,7.2820950800258605e-09,65.8058058058058,0.004753296537381438,67.90290290290291,2.1913295972748262e-14
291,65.82582582582583,2.7566591292922734e-58,65.82582582582583,6.084222047835324e-46,67.91291291291292,8.872672728838543e-09,65.82582582582583,0.0048930377212936214,67.91291291291292,3.029428162439582e-14
292,65.84584584584584,1.0172531156344487e-57,65.84584584584584,1.0091002817047835e-45,67.92292292292292,1.07978615497147e-08,65.84584584584584,0.005036218565893396,67.92292292292292,4.181159132814722e-14
293,65.86586586586587,3.729652321182443e-57,65.86586586586587,1.6699915909742497e-45,67.93293293293293,1.3125274853801577e-08,65.86586586586587,0.0051829023110715675,67.93293293293293,5.761238053110406e-14
294,65.88588588588588,1.35862990292403e-56,65.88588588588588,2.7577149885505615e-45,67.94294294294295,1.593560605225793e-08,65.88588588588588,0.005333152726286002,67.94294294294295,7.925342322486241e-14
295,65.90590590590591,4.917310488025444e-56,65.90590590590591,4.544059964032835e-45,67.95295295295296,1.9325041478848563e-08,65.90590590590591,0.00548703409624537,67.95295295295296,1.0884370727147122e-13
296,65.92592592592592,1.7682671433363968e-55,65.92592592592592,7.471412843713939e-45,67.96296296296296,2.340809543402161e-08,65.92592592592592,0.005644611206037956,67.96296296296296,1.4923534990763014e-13
297,65.94594594594595,6.31774435808065e-55,65.94594594594595,1.225828846834579e-44,67.97297297297297,2.8320937062895147e-08,65.94594594594595,0.0058059493255760205,67.97297297297297,2.0427874362911894e-13
298,65.96596596596596,2.2426953730129795e-54,65.96596596596596,2.0069186248318507e-44,67.98298298298299,3.4225289388865355e-08,65.96596596596596,0.00597111419337609,67.98298298298299,2.791629224141527e-13
299,65.98598598598599,7.909931716867833e-54,65.98598598598599,3.2787394203295693e-44,67.992992992993,4.13129930516118e-08,65.98598598598599,0.0061401719997726135,67.992992992993,3.808687867873779e-13
300,66.006006006006,2.771848774854449e-53,66.006006006006,5.345220554568887e-44,68.003003003003,4.9811341231075625e-08,66.006006006006,0.006313189369406089,68.003003003003,5.187715107783721e-13
301,66.02602602602603,9.650744618141513e-53,66.02602602602603,8.695815342908568e-44,68.01301301301301,5.998930809685742e-08,66.02602602602603,0.006490233343084192,68.01301301301301,7.054397753664114e-13
302,66.04604604604604,3.3384643928323838e-52,66.04604604604604,1.4117093436914091e-43,68.02302302302303,7.216481113545343e-08,66.04604604604604,0.006671371359038448,68.02302302302303,9.576942027948403e-13
303,66.06606606606607,1.1474333017030253e-51,66.06606606606607,2.2870460393455867e-43,68.03303303303304,8.671316814401498e-08,66.06606606606607,0.0068566712334523295,68.03303303303304,1.2980064919282658e-12
304,66.08608608608608,3.918348593842267e-51,66.08608608608608,3.697460015710746e-43,68.04304304304304,1.040769328187295e-07,66.08608608608608,0.007046201140340864,68.04304304304304,1.756345538786652e-12
305,66.10610610610611,1.3294553330073114e-50,66.10610610610611,5.965341844310097e-43,68.05305305305305,1.2477731903157527e-07,66.10610610610611,0.007240029590844815,68.05305305305305,2.372608877861772e-12
306,66.12612612612612,4.48166750627382e-50,66.12612612612612,9.604499824759599e-43,68.06306306306307,1.4942745342058485e-07,66.12612612612612,0.007438225411751723,68.06306306306307,3.1998191463384752e-12
307,66.14614614614615,1.501069706064145e-49,66.14614614614615,1.5432135222043017e-42,68.07307307307308,1.7874772920082728e-07,66.14614614614615,0.007640857723449671,68.07307307307308,4.308318554025477e-12
308,66.16616616616616,4.995253972761159e-49,66.16616616616616,2.4745338946006997e-42,68.08308308308308,2.1358357153918914e-07,66.16616616616616,0.007847995917139295,68.08308308308308,5.791262828988865e-12
309,66.18618618618619,1.651619173918825e-48,66.18618618618619,3.959872193918572e-42,68.09309309309309,2.549259668850514e-07,66.18618618618619,0.008059709631478956,68.09309309309309,7.77180396295875e-12
310,66.2062062062062,5.425728134433191e-48,66.2062062062062,6.324024578984889e-42,68.10310310310311,3.0393515578798867e-07,66.2062062062062,0.008276068728418535,68.10310310310311,1.041246354842762e-11
311,66.22622622622623,1.7709326894945867e-47,66.22622622622623,1.0079402205628974e-41,68.11311311311312,3.6196794148368647e-07,66.22622622622623,0.008497143268591033,68.11311311311312,1.3927342180807232e-11
312,66.24624624624624,5.743043891467956e-47,66.24624624624624,1.603278847783663e-41,68.12312312312312,4.306091254778271e-07,66.24624624624624,0.00872300348577191,68.12312312312312,1.8597993580139404e-11
313,66.26626626626627,1.8504545110136557e-46,66.26626626626627,2.5451923686374436e-41,68.13313313313313,5.117076470654668e-07,66.26626626626627,0.008953719760956451,68.13313313313313,2.4794025143092345e-11
314,66.28628628628628,5.923945181890745e-46,66.28628628628628,4.0324928972655765e-41,68.14314314314315,6.074180768999802e-07,66.28628628628628,0.009189362595586122,68.14314314314315,3.2999782532755386e-11
315,66.30630630630631,1.88425697001312e-45,66.30630630630631,6.376351242759874e-41,68.15315315315316,7.202481959976836e-07,66.30630630630631,0.00943000258420479,68.15315315315316,4.3848850812397006e-11
316,66.32632632632632,5.954781821473117e-45,66.32632632632632,1.0062841568506629e-40,68.16316316316316,8.531134817075655e-07,66.32632632632632,0.009675710386486193,68.16316316316316,5.816857863059939e-11
317,66.34634634634635,1.869770673475309e-44,66.34634634634635,1.5849770018216392e-40,68.17317317317317,1.0093994219615727e-06,66.34634634634635,0.00992655669850245,68.17317317317317,7.70374300063844e-11
318,66.36636636636636,5.833211756586908e-44,66.36636636636636,2.4916288619079134e-40,68.18318318318319,1.1930326893024688e-06,66.36636636636636,0.010182612223584743,68.18318318318319,1.0185872121548038e-10
319,66.38638638638639,1.8081072692270535e-43,66.38638638638639,3.90936225986627e-40,68.1931931931932,1.408562327736224e-06,66.38638638638639,0.010443947642302932,68.1931931931932,1.344552462590391e-10
320,66.4064064064064,5.568495019096708e-43,66.4064064064064,6.122020186816882e-40,68.2032032032032,1.6612522391144197e-06,66.4064064064064,0.010710633581915435,68.2032032032032,1.7719048036202268e-10
321,66.42642642642643,1.7039184866462362e-42,66.42642642642643,9.568722619204038e-40,68.21321321321321,1.957186402536207e-06,66.42642642642643,0.010982740585335719,68.21321321321321,2.33123534604189e-10
322,66.44644644644644,5.1803281659728924e-42,66.44644644644644,1.4927518375831605e-39,68.22322322322323,2.303388421088118e-06,66.44644644644644,0.01126033907921869,68.22322322322323,3.062068868646986e-10
323,66.46646646646647,1.5648162631875739e-41,66.46646646646647,2.3243405819238494e-39,68.23323323323324,2.707957166018622e-06,66.46646646646647,0.011543499341712355,68.23323323323324,4.015382212630035e-10
324,66.48648648648648,4.696422857245198e-41,66.48648648648648,3.612388592742053e-39,68.24324324324324,3.180220480256707e-06,66.48648648648648,0.011832291469398439,68.24324324324324,5.256805757052264e-10
325,66.50650650650651,1.4004542986079374e-40,66.50650650650651,5.603711108456564e-39,68.25325325325325,3.730909111800612e-06,66.50650650650651,0.012126785343830602,68.25325325325325,6.870685533631925e-10
326,66.52652652652652,4.149241731930765e-40,66.52652652652652,8.676560679291316e-39,68.26326326326327,4.372353274191024e-06,66.52652652652652,0.012427050597353703,68.26326326326327,8.965227547021298e-10
327,66.54654654654655,1.2214247742636877e-39,66.54654654654655,1.340954605938258e-38,68.27327327327328,5.118704476574967e-06,66.54654654654655,0.01273315657842961,68.27327327327328,1.1679000205876636e-09
328,66.56656656656656,3.572424387805601e-39,66.56656656656656,2.0686124275719492e-38,68.28328328328328,5.9861855311219944e-06,66.56656656656656,0.013045172316434189,68.28328328328328,1.5189137717116138e-09
329,66.58658658658659,1.0381445840445607e-38,66.58658658658659,3.1852735907663924e-38,68.29329329329329,6.993371931113676e-06,66.58658658658659,0.013363166485801124,68.29329329329329,1.9721669591431434e-09
330,66.6066066066066,2.9974452453765804e-38,66.6066066066066,4.895768447832903e-38,68.30330330330331,8.161508100198942e-06,66.6066066066066,0.013687207369790573,68.30330330330331,2.5564502344425313e-09
331,66.62662662662663,8.598910643485615e-38,66.62662662662663,7.511133099345127e-38,68.31331331331332,9.51486234217903e-06,66.62662662662663,0.014017362823567782,68.31331331331332,3.308370299641065e-09
332,66.64664664664664,2.450950371790101e-37,66.64664664664664,1.150282297950585e-37,68.32332332332332,1.108112467246136e-05,66.64664664664664,0.01435370023703054,68.32332332332332,4.274388478362219e-09
333,66.66666666666667,6.9410415776013015e-37,66.66666666666667,1.7584163726065504e-37,68.33333333333333,1.289185208663977e-05,66.66666666666667,0.014696286496781443,68.33333333333333,5.513367920011702e-09
334,66.68668668668668,1.953052707216802e-36,66.68668668668668,2.6832504120254787e-37,68.34334334334335,1.498296621962366e-05,66.68668668668668,0.015045187947988025,68.34334334334335,7.099750175492185e-09
335,66.70670670670671,5.4601253612023115e-36,66.70670670670671,4.087208366562486e-37,68.35335335335336,1.7395308769477148e-05,66.70670670670671,0.015400470355584011,68.35335335335336,9.127508953540446e-09
336,66.72672672672672,1.5166687522084864e-35,66.72672672672672,6.214730643949165e-37,68.36336336336336,2.0175260504239215e-05,66.72672672672672,0.01576219886510538,68.36336336336336,1.1715061613057444e-08
337,66.74674674674675,4.1858000810131434e-35,66.74674674674675,9.433039534416417e-37,68.37337337337337,2.3375430136244547e-05,66.74674674674675,0.016130437962986948,68.37337337337337,1.501135846425381e-08
338,66.76676676676676,1.1477993792146665e-34,66.76676676676676,1.4292843916053929e-36,68.38338338338339,2.7055419836776873e-05,66.76676676676676,0.01650525143660606,68.38338338338339,1.920341752730762e-08
339,66.78678678678679,3.1271836898621728e-34,66.78678678678679,2.1618578021135628e-36,68.3933933933934,3.128267467223089e-05,66.78678678678679,0.016886702333872353,68.3933933933934,2.4525629535663902e-08
340,66.8068068068068,8.465270599751478e-34,66.8068068068068,3.264230997527256e-36,68.4034034034034,3.613342377075318e-05,66.8068068068068,0.01727485292231042,68.4034034034034,3.127122642859292e-08
341,66.82682682682683,2.2768188964708713e-33,66.82682682682683,4.920210980212392e-36,68.41341341341341,4.169372157270782e-05,66.82682682682683,0.017669764648145132,68.41341341341341,3.9806388393863224e-08
342,66.84684684684684,6.0843818327832446e-33,66.84684684684684,7.403540009784966e-36,68.42342342342343,4.8060598077086354e-05,66.84684684684684,0.018071498094616875,68.42342342342343,5.058756206214162e-08
343,66.86686686686687,1.6154923630794261e-32,66.86686686686687,1.1121202646947127e-35,68.43343343343344,5.5343327566034364e-05,66.86686686686687,0.018480112940169713,68.43343343343344,6.418267844866931e-08
344,66.88688688688688,4.2618089320292404e-32,66.88688688688688,1.6677250606312476e-35,68.44344344344344,6.36648258679693e-05,66.88688688688688,0.01889566791665003,68.44344344344344,8.129709683056904e-08
345,66.90690690690691,1.1170787789696587e-31,66.90690690690691,2.4966706904199794e-35,68.45345345345345,7.31631868008817e-05,66.90690690690691,0.019318220766526267,68.45345345345345,1.0280526353533241e-07
346,66.92692692692692,2.9092063801983338e-31,66.92692692692692,3.7313492201188744e-35,68.46346346346347,8.399336901679133e-05,66.92692692692692,0.01974782820069907,68.46346346346347,1.2978926672370544e-07
347,66.94694694694695,7.5277694093295506e-31,66.94694694694695,5.567267127670037e-35,68.47347347347348,9.632904504120631e-05,66.94694694694695,0.020184545855335766,68.47347347347348,1.6358569434859238e-07
348,66.96696696696696,1.9353489110324673e-30,66.96696696696696,8.292651987889749e-35,68.48348348348348,0.00011036462486076597,66.96696696696696,0.020628428248979147,68.48348348348348,2.0584246788148066e-07
349,66.98698698698699,4.943716633601534e-30,66.98698698698699,1.2331721532553367e-34,68.49349349349349,0.0001263174669485168,66.98698698698699,0.021079528739326225,68.49349349349349,2.585876350983797e-07
350,67.007007007007,1.2547272845301625e-29,67.007007007007,1.8307815389027595e-34,68.50350350350351,0.00014443029012653467,67.007007007007,0.021537899479832652,68.50350350350351,3.243124679569953e-07
351,67.02702702702703,3.164074730724629e-29,67.02702702702703,2.713535622922242e-34,68.51351351351352,0.0001649738001363889,67.02702702702703,0.02200359137624651,68.51351351351352,4.0607163389152995e-07
352,67.04704704704704,7.927675839804213e-29,67.04704704704704,4.015358662261299e-34,68.52352352352352,0.0001882495452077532,67.04704704704704,0.02247665404271314,68.52352352352352,5.076036991143195e-07
353,67.06706706706707,1.9735445707711676e-28,67.06706706706707,5.93207432654433e-34,68.53353353353353,0.00021459301528283607,67.06706706706707,0.02295713575859045,68.53353353353353,6.334757900222246e-07
354,67.08708708708708,4.881463443669659e-28,67.08708708708708,8.749552531853986e-34,68.54354354354355,0.000244376999844632,67.08708708708708,0.02344508342416413,68.54354354354355,7.892568938184027e-07
355,67.10710710710711,1.199652141510481e-27,67.10710710710711,1.2884444527863888e-33,68.55355355355356,0.00027801521950855364,67.10710710710711,0.02394054251714927,68.55355355355356,9.817250332103468e-07
356,67.12712712712712,2.9292939788879427e-27,67.12712712712712,1.8943041853088815e-33,68.56356356356356,0.00031596624664828664,67.12712712712712,0.02444355704881784,68.56356356356356,1.219114414774471e-06
357,67.14714714714715,7.10678308895717e-27,67.14714714714715,2.7806187517164034e-33,68.57357357357357,0.00035873773032783784,67.14714714714715,0.024954169520201925,68.57357357357357,1.511409639509257e-06
358,67.16716716716716,1.713112092264108e-26,67.16716716716716,4.075157679819747e-33,68.58358358358359,0.000406890940689767,67.16716716716716,0.025472420878331688,68.58358358358359,1.870695191530188e-06
359,67.18718718718719,4.1029976017481885e-26,67.18718718718719,5.962963436802992e-33,68.5935935935936,0.0004610456476768716,67.18718718718719,0.025998350472816838,68.5935935935936,2.3115697018967492e-06
360,67.2072072072072,9.763817444389191e-26,67.2072072072072,8.711604179639203e-33,68.6036036036036,0.0005218853485406646,67.2072072072072,0.026531996011907102,68.6036036036036,2.8516359353411014e-06
361,67.22722722722723,2.308559575482625e-25,67.22722722722723,1.270737561193254e-32,68.61361361361361,0.0005901628579826052,67.22722722722723,0.027073393519498806,68.61361361361361,3.512079084973909e-06
362,67.24724724724724,5.423326033849245e-25,67.24724724724724,1.8507118834455083e-32,68.62362362362363,0.0006667062739790735,67.24724724724724,0.027622577291529785,68.62362362362363,4.31834780130069e-06
363,67.26726726726727,1.265883313354009e-24,67.26726726726727,2.6912275938974397e-32,68.63363363363364,0.0007524253313210468,67.26726726726727,0.028179579853245068,68.63363363363364,5.300954444845396e-06
364,67.28728728728728,2.935790859239714e-24,67.28728728728728,3.907456440854902e-32,68.64364364364364,0.0008483181536663991,67.28728728728728,0.02874443191604441,68.64364364364364,6.4964133545294635e-06
365,67.30730730730731,6.764881184863818e-24,67.30730730730731,5.66465402596933e-32,68.65365365365365,0.0009554784133979645,67.30730730730731,0.029317162335231413,68.65365365365365,7.948338483981574e-06
366,67.32732732732732,1.5488130388796826e-23,67.32732732732732,8.199579238153919e-32,68.66366366366367,0.001075102906831221,67.32732732732732,0.02989779806752702,68.66366366366367,9.708724592898536e-06
367,67.34734734734735,3.5232359253511107e-23,67.34734734734735,1.1850919998623908e-31,68.67367367367368,0.0012084995502517164,67.34734734734735,0.030486364128997318,68.67367367367368,1.1839439305782057e-05
368,67.36736736736736,7.96321616436749e-23,67.36736736736736,1.7102447336737563e-31,68.68368368368368,0.0013570957999387446,67.36736736736736,0.031082883553641118,68.68368368368368,1.441395678092902e-05
369,67.38738738738739,1.7882962963057396e-22,67.38738738738739,2.4644131150879084e-31,68.69369369369369,0.0015224474966356479,67.38738738738739,0.03168737735192813,68.69369369369369,1.7519367479917026e-05
